date,inflow (m3/d)
2022-08-04,3021697.949894294
2022-08-05,1808333.3893130247
2022-08-06,1215544.9560786053
2022-08-07,1285343.06616569
2022-08-08,1186902.817463761
2022-08-09,839217.4588294538
2022-08-10,544236.3243266123
2022-08-11,350312.9563423305
2022-08-12,182868.2906481684
2022-08-13,75461.80362210401
2022-08-14,57284.735473294655
2022-08-15,54614.56588221999
2022-08-16,50729.90027009494
2022-08-17,36676.89270741634
2022-08-18,19661.70161379174
2022-08-19,54858.99566411342
2022-08-20,97132.2722084848
2022-08-21,89292.85026370814
2022-08-22,66333.6979002828
2022-08-23,72907.7497313819
2022-08-24,322841.99101143976
2022-08-25,763231.3817066883
2022-08-26,1387125.6282534865
2022-08-27,1776949.904351679
2022-08-28,1811780.4552789591
2022-08-29,1671442.5288051383
2022-08-30,2105440.7545764185
2022-08-31,4206896.570885191
2022-09-01,6512324.264346166
2022-09-02,6751009.927159479
2022-09-03,5356064.644557936
2022-09-04,3633335.5573950512
2022-09-05,2126125.995739425
2022-09-06,1684719.4999642733
2022-09-07,1684048.7223372853
2022-09-08,1354192.4260480236
2022-09-09,1099527.935905523
2022-09-10,828529.2215252406
2022-09-11,474151.2456033527
2022-09-12,246180.90123935603
2022-09-13,130976.4712662544
2022-09-14,81029.86198561479
2022-09-15,65460.88548703821
2022-09-16,60016.7640366967
2022-09-17,37234.85335190731
2022-09-18,23704.516464829827
2022-09-19,20954.93049215577
2022-09-20,16111.19959457555
2022-09-21,15223.134862173914
2022-09-22,13109.906427545711
2022-09-23,11867.941087709794
2022-09-24,10828.976613430108
2022-09-25,10264.093114209949
2022-09-26,10190.366341986732
2022-09-27,10117.362899833975
2022-09-28,9802.417989947997
2022-09-29,9580.252486223448
2022-09-30,10375.101490174562
2022-10-01,11062.327077805883
2022-10-02,11040.874157496864
2022-10-03,15026.292565601178
2022-10-04,17010.099892169714
2022-10-05,14231.40911386588
2022-10-06,14981.121098132286
2022-10-07,18119.735732758538
2022-10-08,17211.60751478597
2022-10-09,14581.430724648324
2022-10-10,26910.38782915861
2022-10-11,47764.19804968288
2022-10-12,49786.92276042616
2022-10-13,79035.54226202215
2022-10-14,427938.9804166329
2022-10-15,867429.012374955
2022-10-16,811887.9080137089
2022-10-17,539978.4118351134
2022-10-18,618676.679463184
2022-10-19,912427.6194927607
2022-10-20,851953.0468509186
2022-10-21,597073.749818999
2022-10-22,691160.9607242724
2022-10-23,1594824.1244372125
2022-10-24,2000120.784272791
2022-10-25,1611378.8291731842
2022-10-26,1613830.4813983142
2022-10-27,1390334.2191578334
2022-10-28,911701.1431261004
2022-10-29,542401.842810919
2022-10-30,303411.7134528772
2022-10-31,180598.89166709385
2022-11-01,186859.31917640823
2022-11-02,420702.28875824274
2022-11-03,542697.9200479807
2022-11-04,982804.6725458328
2022-11-05,3250555.2048186623
2022-11-06,5494228.663852861
2022-11-07,5013692.203397354
2022-11-08,3427559.8102808227
2022-11-09,3714904.607450726
2022-11-10,4720811.833249844
2022-11-11,4017583.21921027
2022-11-12,2799292.2169134724
2022-11-13,3818481.485622905
2022-11-14,7615685.054488081
2022-11-15,10204800.550735315
2022-11-16,10035038.298307436
2022-11-17,10740002.09714618
2022-11-18,11184535.803382138
2022-11-19,8513109.99360976
2022-11-20,5212361.186695986
2022-11-21,2951204.792150459
2022-11-22,1562260.0615553807
2022-11-23,952413.2421770192
2022-11-24,683377.6575961955
